District,Police Station,Year,FIR No.,Registration Date,FIR No,Sections,Address,Crime_Section,Latitude,Longitude
THANE CITY,BAZARPETH,2024,412,04/08/2024 22:55:19,0412/2024,"भारतीय न्याय संहिता (बी एन एस), 2023 - 115(2),118(1),3(5) ;","Block C, BAZARPETH",Bharatiya Nyaya Sanhita Offense,19.182165,73.006674
THANE CITY,BAZARPETH,2024,411,04/08/2024 05:01:47,0411/2024,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५  - २२(क),8(c) ;","Block C, BAZARPETH",Drug Offense,19.260598,72.952070
THANE CITY,BAZARPETH,2024,410,03/08/2024 23:23:40,0410/2024,"भारतीय न्याय संहिता (बी एन एस), 2023 - 3(5),318(4),319(2) ;","Next to Hospital, BAZARPETH",Bharatiya Nyaya Sanhita Offense,19.275432,72.999620
THANE CITY,BAZARPETH,2024,409,03/08/2024 20:52:37,0409/2024,"महाराष्ट्र दारूबंदी अधिनियम,१९४९ - 65(e) ;","Next to Hospital, BAZARPETH",Prohibition Offense,19.249371,73.006225
THANE CITY,BAZARPETH,2024,408,01/08/2024 22:28:21,0408/2024,"भारतीय न्याय संहिता (बी एन एस), 2023 - 303(2),324(4) ;","Block C, BAZARPETH",Bharatiya Nyaya Sanhita Offense,19.257323,72.928235
THANE CITY,BAZARPETH,2024,407,01/08/2024 21:04:46,0407/2024,"भारतीय न्याय संहिता (बी एन एस), 2023 - 306 ;","Block C, BAZARPETH",Bharatiya Nyaya Sanhita Offense,19.251690,72.987573
THANE CITY,BAZARPETH,2024,406,31/07/2024 22:32:41,0406/2024,"भारतीय दंड संहिता १८६०  - ३४,४०६,४२० ;","Next to Hospital, BAZARPETH",Theft/Robbery,19.192859,72.959846
THANE CITY,BAZARPETH,2024,405,31/07/2024 17:38:09,0405/2024,"भारतीय न्याय संहिता (बी एन एस), 2023 - 303(2) ;","Block C, BAZARPETH",Bharatiya Nyaya Sanhita Offense,19.265090,72.977670
THANE CITY,BAZARPETH,2024,404,31/07/2024 02:56:30,0404/2024,"भारतीय न्याय संहिता (बी एन एस), 2023 - 137(2) ;","Next to Hospital, BAZARPETH",Bharatiya Nyaya Sanhita Offense,19.165211,72.974625
THANE CITY,BAZARPETH,2024,403,30/07/2024 20:46:58,0403/2024,"भारतीय न्याय संहिता (बी एन एस), 2023 - 285 ;","Next to Hospital, BAZARPETH",Bharatiya Nyaya Sanhita Offense,19.243988,73.042154
THANE CITY,BAZARPETH,2024,402,30/07/2024 20:06:00,0402/2024,"भारतीय न्याय संहिता (बी एन एस), 2023 - 285 ;","Block C, BAZARPETH",Bharatiya Nyaya Sanhita Offense,19.219982,72.938758
THANE CITY,BAZARPETH,2024,401,30/07/2024 19:54:02,0401/2024,"भारतीय न्याय संहिता (बी एन एस), 2023 - 285 ;","Kalwa, BAZARPETH",Bharatiya Nyaya Sanhita Offense,19.173910,73.017808
THANE CITY,BAZARPETH,2024,400,29/07/2024 20:14:56,0400/2024,"भारतीय न्याय संहिता (बी एन एस), 2023 - 285 ;","Block C, BAZARPETH",Bharatiya Nyaya Sanhita Offense,19.226002,72.951759
THANE CITY,BAZARPETH,2024,399,29/07/2024 20:04:08,0399/2024,"भारतीय न्याय संहिता (बी एन एस), 2023 - 285 ;","Kalwa, BAZARPETH",Bharatiya Nyaya Sanhita Offense,19.240662,73.035324
THANE CITY,BAZARPETH,2024,398,26/07/2024 20:31:58,0398/2024,"भारतीय न्याय संहिता (बी एन एस), 2023 - 285 ;","Next to Hospital, BAZARPETH",Bharatiya Nyaya Sanhita Offense,19.253734,72.928700
THANE CITY,BAZARPETH,2024,397,26/07/2024 20:13:19,0397/2024,"भारतीय न्याय संहिता (बी एन एस), 2023 - 287 ;","Next to Hospital, BAZARPETH",Bharatiya Nyaya Sanhita Offense,19.232747,73.036877
THANE CITY,BAZARPETH,2024,396,26/07/2024 18:41:37,0396/2024,"भारतीय न्याय संहिता (बी एन एस), 2023 - 285 ;","Next to Hospital, BAZARPETH",Bharatiya Nyaya Sanhita Offense,19.165469,73.022256
THANE CITY,BAZARPETH,2024,395,26/07/2024 17:09:52,0395/2024,"भारतीय न्याय संहिता (बी एन एस), 2023 - 285 ;","Next to Hospital, BAZARPETH",Bharatiya Nyaya Sanhita Offense,19.181778,73.020294
THANE CITY,BAZARPETH,2024,394,26/07/2024 16:55:18,0394/2024,"भारतीय न्याय संहिता (बी एन एस), 2023 - 285 ;","Block C, BAZARPETH",Bharatiya Nyaya Sanhita Offense,19.195356,73.007340
THANE CITY,BAZARPETH,2024,393,26/07/2024 16:39:33,0393/2024,"भारतीय न्याय संहिता (बी एन एस), 2023 - 285 ;","Block C, BAZARPETH",Bharatiya Nyaya Sanhita Offense,19.250359,73.043341
THANE CITY,BAZARPETH,2024,392,22/07/2024 21:27:21,0392/2024,"भारतीय न्याय संहिता (बी एन एस), 2023 - 303(2) ;","Block C, BAZARPETH",Bharatiya Nyaya Sanhita Offense,19.174079,72.967703
THANE CITY,BAZARPETH,2024,391,22/07/2024 16:44:17,0391/2024,"भारतीय न्याय संहिता (बी एन एस), 2023 - 285 ;","Kalwa, BAZARPETH",Bharatiya Nyaya Sanhita Offense,19.150126,72.940798
THANE CITY,BAZARPETH,2024,390,22/07/2024 16:13:16,0390/2024,"भारतीय न्याय संहिता (बी एन एस), 2023 - 285 ;","Kalwa, BAZARPETH",Bharatiya Nyaya Sanhita Offense,19.277560,73.025125
THANE CITY,BAZARPETH,2024,389,22/07/2024 16:08:41,0389/2024,"भारतीय न्याय संहिता (बी एन एस), 2023 - 285 ;","Block C, BAZARPETH",Bharatiya Nyaya Sanhita Offense,19.160794,73.010237
THANE CITY,BAZARPETH,2024,388,17/07/2024 01:07:24,0388/2024,"भारतीय न्याय संहिता (बी एन एस), 2023 - 115(2),189(2),190,191(2),324(5),351(2),352 ;","Kalwa, BAZARPETH",Bharatiya Nyaya Sanhita Offense,19.254369,73.014354
THANE CITY,BAZARPETH,2024,387,15/07/2024 20:12:41,0387/2024,"मोटरवाहन अधिनियम, १९८८  - 134(A),134(B),184 ; भारतीय न्याय संहिता (बी एन एस), 2023 - 125(a),281 ;","Next to Hospital, BAZARPETH",Bharatiya Nyaya Sanhita Offense,19.219705,73.021068
THANE CITY,BAZARPETH,2024,386,15/07/2024 17:45:29,0386/2024,"भारतीय न्याय संहिता (बी एन एस), 2023 - 285 ;","Next to Hospital, BAZARPETH",Bharatiya Nyaya Sanhita Offense,19.214531,72.925969
THANE CITY,BAZARPETH,2024,385,15/07/2024 16:24:06,0385/2024,"भारतीय न्याय संहिता (बी एन एस), 2023 - 285 ;","Next to Hospital, BAZARPETH",Bharatiya Nyaya Sanhita Offense,19.266978,72.952683
THANE CITY,BAZARPETH,2024,384,15/07/2024 16:08:26,0384/2024,"भारतीय न्याय संहिता (बी एन एस), 2023 - 285 ;","Block C, BAZARPETH",Bharatiya Nyaya Sanhita Offense,19.169143,73.015290
THANE CITY,BAZARPETH,2024,383,15/07/2024 15:53:43,0383/2024,"भारतीय न्याय संहिता (बी एन एस), 2023 - 285 ;","Next to Hospital, BAZARPETH",Bharatiya Nyaya Sanhita Offense,19.200849,72.967595
THANE CITY,BAZARPETH,2024,382,15/07/2024 15:32:20,0382/2024,"भारतीय न्याय संहिता (बी एन एस), 2023 - 285 ;","Next to Hospital, BAZARPETH",Bharatiya Nyaya Sanhita Offense,19.150914,73.026123
THANE CITY,BAZARPETH,2024,381,14/07/2024 17:13:19,0381/2024,"भारतीय न्याय संहiता (बी एन एस), 2023 - 137(2) ;","Next to Hospital, BAZARPETH",Bharatiya Nyaya Sanhita Offense,19.274111,72.940063
THANE CITY,BAZARPETH,2024,502,01/11/2024 22:49:29,0502/2024,"भारतीय न्याय संहिता (बी एन एस), 2023 - 115(2),118(1),352 ;","Kalwa, BAZARPETH",Bharatiya Nyaya Sanhita Offense,19.274696,72.962644
THANE CITY,BAZARPETH,2024,501,31/10/2024 06:14:07,0501/2024,"महाराष्ट्र पोलीस अधिनियम, १९५१ - 135,37(1) ; भारतीय न्याय संहिता (बी एन एस), 2023 - 109,115(2),118,189(2),189(4),190,191(2),191(3),352 ;","Kalwa, BAZARPETH",Law Enforcement Obstruction,19.215468,72.960616
THANE CITY,BAZARPETH,2024,500,29/10/2024 22:45:29,0500/2024,"महाराष्ट्र दारूबंदी अधिनियम,१९४९ - 65(e) ;","Next to Hospital, BAZARPETH",Prohibition Offense,19.189563,72.981890
THANE CITY,BAZARPETH,2024,499,29/10/2024 17:49:00,0499/2024,"भारतीय दंड संहिता १८६०  - 120-B,४०९,४२०,४६५,४६७,४६८,४७१ ; महाराष्ट्र ठेवीदारांच्‍या (वित्‍तीय संस्‍थामधील हितसंबंधाचे संरंक्षण) अधिनियम, १९९९ - 3,4 ;","Block C, BAZARPETH",Theft/Robbery,19.261770,73.048792
THANE CITY,BAZARPETH,2024,498,29/10/2024 01:12:37,0498/2024,"शस्‍त्र अधिनियम, १९५९ - 25,3(1) ; महाराष्ट्र पोलीस अधिनियम, १९५१ - 135,37(1) ;","Next to Hospital, BAZARPETH",Law Enforcement Obstruction,19.277172,72.948905
THANE CITY,BAZARPETH,2024,497,28/10/2024 15:55:00,0497/2024,"भारतीय न्याय संहिता (बी एन एस), 2023 - 303(2) ;","Next to Hospital, BAZARPETH",Bharatiya Nyaya Sanhita Offense,19.208877,73.028219
THANE CITY,BAZARPETH,2024,496,28/10/2024 15:02:45,0496/2024,"भारतीय न्याय संहिता (बी एन एस), 2023 - 303(2),324(4) ;","Block C, BAZARPETH",Bharatiya Nyaya Sanhita Offense,19.157518,72.973563
THANE CITY,BAZARPETH,2024,495,27/10/2024 01:17:59,0495/2024,"महाराष्ट्र जुगार प्रतिबंधक अधिनियम, १८८७ - 12A ;","Kalwa, BAZARPETH",Law Enforcement Obstruction,19.245489,72.929019
THANE CITY,BAZARPETH,2024,494,27/10/2024 00:28:08,0494/2024,"शस्‍त्र अधिनियम, १९५९ - 25,4 ; महाराष्ट्र पोलीस अधिनियम, १९५१ - 135,37(1) ;","Block C, BAZARPETH",Law Enforcement Obstruction,19.181057,72.971910
THANE CITY,BAZARPETH,2024,493,26/10/2024 20:54:00,0493/2024,"महाराष्ट्र दारूबंदी अधिनियम,१९४९ - 65(e) ;","Kalwa, BAZARPETH",Prohibition Offense,19.246918,72.948874
THANE CITY,BAZARPETH,2024,492,26/10/2024 20:15:52,0492/2024,"भारतीय दंड संहिता १८६०  - ३२४,३२७,३४,३४२,४२७ ;","Kalwa, BAZARPETH",Assault,19.173899,72.938159
THANE CITY,BAZARPETH,2024,490,25/10/2024 17:59:00,0490/2024,"भारतीय न्याय संहiता (बी एन एस), 2023 - 137(2) ;","Block C, BAZARPETH",Bharatiya Nyaya Sanhita Offense,19.161980,72.956269
THANE CITY,BAZARPETH,2024,489,24/10/2024 22:48:47,0489/2024,"भारतीय न्याय संहिता (बी एन एस), 2023 - 3(5),324(4),324(5),329(3) ;","Next to Hospital, BAZARPETH",Bharatiya Nyaya Sanhita Offense,19.230886,73.018108
THANE CITY,BAZARPETH,2024,488,24/10/2024 22:18:52,0488/2024,"महाराष्ट्र पोलीस अधिनियम, १९५१ - 112,117 ; भारतीय न्याय संहिता (बी एन एस), 2023 - 132 ;","Block C, BAZARPETH",Law Enforcement Obstruction,19.267077,72.955136
THANE CITY,BAZARPETH,2024,487,22/10/2024 13:09:13,0487/2024,"भारतीय न्याय संहिता (बी एन एस), 2023 - 196(1),353 ;","Block C, BAZARPETH",Bharatiya Nyaya Sanhita Offense,19.229958,72.934513
THANE CITY,BAZARPETH,2024,485,20/10/2024 23:09:00,0485/2024,"शस्‍त्र अधिनियम, १९५९ - 25,4 ; महाराष्ट्र पोलीस अधिनियम, १९५१ - 135,142,37(1) ;","Next to Hospital, BAZARPETH",Law Enforcement Obstruction,19.254130,72.921764
THANE CITY,BAZARPETH,2024,609,31/12/2024 23:04:18,0609/2024,"भारतीय न्याय संहिता (बी एन एस), 2023 - 115(2),118(1),352 ;","Kalwa, BAZARPETH",Bharatiya Nyaya Sanhita Offense,19.277185,73.004695
THANE CITY,BAZARPETH,2024,608,31/12/2024 19:31:59,0608/2024,"भारतीय न्याय संहिता (बी एन एस), 2023 - 285 ;","Block C, BAZARPETH",Bharatiya Nyaya Sanhita Offense,19.225935,73.013515
THANE CITY,BAZARPETH,2024,607,31/12/2024 19:20:40,0607/2024,"भारतीय न्याय संहिता (बी एन एस), 2023 - 285 ;","Block C, BAZARPETH",Bharatiya Nyaya Sanhita Offense,19.182885,72.926312
THANE CITY,BADLAPUR WEST,2024,125,01/03/2024 16:46:56,0125/2024,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५  - 27,8(c) ;","Block H, BADLAPUR WEST",Drug Offense,19.215322,73.049281
THANE CITY,BADLAPUR WEST,2024,124,01/03/2024 15:27:51,0124/2024,"माहिती तंत्रज्ञान अधिनियम, २००० - 66(C),६६(ड) ;","Block H, BADLAPUR WEST",Cyber Crime,19.267780,73.025018
THANE CITY,BADLAPUR WEST,2024,123,28/02/2024 14:38:34,0123/2024,"भारतीय दंड संहिता १८६०  - ३४,३७९ ;","MG Street, BADLAPUR WEST",Theft/Robbery,19.222955,73.001495
THANE CITY,BADLAPUR WEST,2024,122,27/02/2024 20:39:13,0122/2024,भारतीय दंड संहिता १८६०  - ३०६ ;,"Near Market, BADLAPUR WEST",Murder,19.221882,73.023398
THANE CITY,BADLAPUR WEST,2024,121,26/02/2024 16:19:30,0121/2024,"भारतीय दंड संहिता १८६०  - ३२४,३४ ;","Block H, BADLAPUR WEST",Assault,19.224706,73.048230
THANE CITY,BADLAPUR WEST,2024,120,26/02/2024 03:15:32,0120/2024,"भारतीय दंड संहिता १८६०  - २७९,३३८ ; मोटरवाहन अधिनियम, १९८८  - 134(A),134(B),184 ;","Block H, BADLAPUR WEST",Assault,19.277064,72.997756
THANE CITY,BADLAPUR WEST,2024,119,25/02/2024 00:53:09,0119/2024,"भारतीय दंड संहिता १८६०  - २७९,३३७ ;","MG Street, BADLAPUR WEST",Assault,19.159434,73.039983
THANE CITY,BADLAPUR WEST,2024,118,22/02/2024 17:22:58,0118/2024,"भारतीय दंड संहिता १८६०  - 120-B,३४,४२०,४६५,४६६,४६८,४७१ ;","Near Market, BADLAPUR WEST",Theft/Robbery,19.184510,73.029023
THANE CITY,BADLAPUR WEST,2024,117,21/02/2024 18:26:28,0117/2024,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५  - 27,8(c) ;","MG Street, BADLAPUR WEST",Drug Offense,19.199341,72.967213
THANE CITY,BADLAPUR WEST,2024,116,21/02/2024 18:17:45,0116/2024,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५  - 27,8(c) ;","Near Market, BADLAPUR WEST",Drug Offense,19.270683,72.958179
THANE CITY,BADLAPUR WEST,2024,115,20/02/2024 22:16:45,0115/2024,"माहिती तंत्रज्ञान अधिनियम, २००० - ६६(ड) ;","Block H, BADLAPUR WEST",Cyber Crime,19.150715,72.942894
THANE CITY,BADLAPUR WEST,2024,114,19/02/2024 23:33:12,0114/2024,भारतीय दंड संहिता १८६०  - ३६३ ;,"MG Street, BADLAPUR WEST",Assault,19.151697,73.012529
